data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6195939,51,ARM405,405,"28 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Urtsadzor,39.9189,44.8222,1,Azatutyun,National,"On 28 September, in Urtsadzor, people held a protest with the demand of the village head's resignation. [size=no report]",0,1572006472,ARM
7208499,51,ARM1504,1504,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,"Nerkin Karmiraghbyur",40.9428,45.4379,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Nerkin Karmiraghbyur, Tavush.",0,1600118396,ARM
7208133,51,ARM1506,1506,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118395,ARM
7208134,51,ARM1503,1503,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",0,1600118395,ARM
7208136,51,ARM1505,1505,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118395,ARM
7208137,51,ARM1507,1507,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yelpin, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118395,ARM
7208138,51,ARM1508,1508,"27 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Khachik,39.6216,45.2062,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Khachik, Yeghegnadzor.",0,1600118395,ARM
7279887,51,ARM404,404,"26 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Aragatsotn,Ashtarak,,Aragatsotn,40.2596,44.1854,2,Azatutyun,National,"On 26 September, villagers of 3 nearby villages closed the road next to Aragatsotn and 'North-South' highway with the demand to build special crossway on the highway for the villagers. [size=no report]",0,1604356504,ARM
6209343,51,ARM1500,1500,"26 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006491,ARM
6209344,51,ARM1501,1501,"26 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yelpin, Yeghegnadzor, in 2 reported incidents during that day.",0,1572006491,ARM
6209345,51,ARM1502,1502,"26 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Lichk,39.056,46.1735,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Lichk, Meghri.",0,1572006491,ARM
6209336,51,ARM1493,1493,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1572006491,ARM
6209337,51,ARM1494,1494,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Zangakatun, Ararat.",0,1572006491,ARM
6209338,51,ARM1495,1495,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",0,1572006491,ARM
6209339,51,ARM1496,1496,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1572006491,ARM
6209340,51,ARM1497,1497,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1572006491,ARM
6209341,51,ARM1498,1498,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1572006491,ARM
6196286,51,ARM40,40,"25 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)","Labour Group (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Ictimai Television",Regional,"On September 25, 2018 according to Public TV, Yerevan-Armavir mini-bus drivers protested outside the government building in Yerevan. Protestors demanded yellow number plates for their new vehicles, which are obligatory to be able to transport passengers according to the rules. Public TV later reported that September 26, 2018 protestors reached an agreement with the Transport Ministry on the use of their new mini buses and stopped the protest. [size=no report]",0,1572006473,ARM
6209342,51,ARM1499,1499,"25 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Yelpin, Yeghegnadzor.",0,1572006491,ARM
6196287,51,ARM41,41,"25 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Ararat,Artashat,,Narek,39.999,44.6641,1,"Ictimai Television",Regional,"On September 25, 2018 according to Public TV, residents of the Narek village in Ararat Region have staged a protest, demanding proper distribution of irrigation water. [size=no report]",0,1572006473,ARM
6209328,51,ARM1485,1485,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 3 reported incidents during that day.",0,1572006491,ARM
6209329,51,ARM1486,1486,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1572006491,ARM
6209330,51,ARM1487,1487,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006491,ARM
6209331,51,ARM1488,1488,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1572006491,ARM
6209333,51,ARM1490,1490,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Yelpin, Yeghegnadzor.",0,1572006491,ARM
6209334,51,ARM1491,1491,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Chambarak,40.5984,45.353,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Chambarak, Karmir, in 2 reported incidents during that day.",0,1572006491,ARM
6209335,51,ARM1492,1492,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Koti, Noyemberyan.",0,1572006491,ARM
6208239,51,ARM1489,1489,"24 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Movses, Tavush.",0,1572006489,ARM
6209315,51,ARM1472,1472,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1572006491,ARM
6209317,51,ARM1474,1474,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Geghamasar, Vardenis, in 2 reported incidents during that day.",0,1572006491,ARM
6209318,51,ARM1475,1475,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Jil, Karmir.",0,1572006491,ARM
6209321,51,ARM1478,1478,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1572006491,ARM
6209323,51,ARM1480,1480,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Kayan,41.0056,45.2305,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Kayan, Idjevan.",0,1572006491,ARM
6209325,51,ARM1482,1482,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Movses, Tavush, in 5 reported incidents during that day.",0,1572006491,ARM
6209326,51,ARM1483,1483,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskevan,41.1204,45.0636,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Voskevan, Noyemberyan.",0,1572006491,ARM
6209327,51,ARM1484,1484,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006491,ARM
6208593,51,ARM1479,1479,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006490,ARM
6208595,51,ARM1481,1481,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Kolagir, Tavush, in 2 reported incidents during that day.",0,1572006490,ARM
6210412,51,ARM1476,1476,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1572006492,ARM
6210413,51,ARM1477,1477,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 2 reported incidents during that day.",0,1572006492,ARM
6208223,51,ARM1473,1473,"23 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/grenade launchers on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1572006489,ARM
6209308,51,ARM1465,1465,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1572006491,ARM
6209309,51,ARM1466,1466,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vahan, Karmir, in 2 reported incidents during that day.",0,1572006491,ARM
6209310,51,ARM1467,1467,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 3 reported incidents during that day.",0,1572006491,ARM
6209311,51,ARM1468,1468,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006491,ARM
6209313,51,ARM1470,1470,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Movses, Tavush.",0,1572006491,ARM
6209314,51,ARM1471,1471,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",0,1572006491,ARM
6195823,51,ARM42,42,"22 September 2018",2018,1,Riots,"Mob violence","Rioters (Armenia)","BHK: Prosperous Armenia Party",5,"Police Forces of Armenia (2018-)",,1,15,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"ARMINFO News Agency",National,"On 22 September, a group of supporters of BHK: Prosperous Armenia Party broke into mentioned party's headquarters in Yerevan during the police search. They were headed by a man named G.G., who personally damaged the door of the building and let 30-40 people came inside the building. According to the source, demonstrators also later attacked police officers. [size=no report]",0,1572006472,ARM
6208219,51,ARM1469,1469,"22 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 September, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kolagir, Tavush, in 2 reported incidents during that day.",0,1572006489,ARM
7207782,51,ARM1463,1463,"21 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",0,1600118394,ARM
6210978,51,ARM36,36,"21 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)","BHK: Prosperous Armenia Party",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"News Am",National,"On September 21, 2018 according to News Am, the BHK: Prosperous Armenia Party held a campaign rally on the Northern Avenue at Yerevan in preparation for Yerevan Council of Elders Elections. [size=no report]",0,1572006493,ARM
7208147,51,ARM1464,1464,"21 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Noyemberyan, in 2 reported incidents during that day.",0,1600118395,ARM
7208150,51,ARM1460,1460,"21 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1600118395,ARM
7208151,51,ARM1461,1461,"21 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1600118395,ARM
7208152,51,ARM1462,1462,"21 September 2018",2018,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 September, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Movses, Tavush.",0,1600118395,ARM
6196253,51,ARM39,39,"20 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On September 20, 2018 Hraparak reported that a group of citizens of Yehhegnet community of Armavir province organized a protest in front of the government building in Yerevan. They demanded reinstatement of the former rural head who was removed from the office due to corruption charges. [size=no report]",0,1572006473,ARM
6196014,51,ARM32,32,"20 September 2018",2018,1,Riots,"Violent demonstration","Rioters (Armenia)",,5,"Police Forces of Armenia (2018-)",,1,15,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Caucasian Knot",International,"On 20 September, about 100 former citizens of Artsvashen village organized a demonstration near residence of the government of Armenia in Yerevan. Demonstrators demanded improvements of their current homes at Chambarak village, and compensation payments, promised by the government earlier. Demonstrators also demanded a meeting with Prime Minister of Armenia Nikol Pashinyan. After some time demonstrators tried to break through the police barrier near government building and started to clash with the police. [size=about 100]",0,1572006473,ARM
